date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,day_of_week
2024-01-10,infection_control,37,0,0.08,0,21,0,0,0,0,0,0,0,0.55,4,0.14,0.0,0,0,0.0,0,0.0,1:3,0,Wednesday
2024-01-11,medical_records,27,0,0.0,0,0,0,3674,0,3664,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:2,0,Thursday
2024-01-12,admin,41,0,0.0,0,0,0,6460,0,6457,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:1,0,Friday
2024-01-13,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,0,0,Saturday
2024-01-14,emergency,27,0,0.0,0,12,29,0,0,0,0,57,65,0.88,0,0.0,0.0,11,1,0.09,35,0.5,1:2,Imaging,Sunday
2024-01-15,internal_med,16,0,0.0,88,6,44,0,0,0,0,46,46,1.0,1,0.0,0.0,15,0,0.0,58,0.7,1:4,Critical Care,Monday
2024-01-16,surgery,0,37,0.95,57,3,0,6087,0,6079,0,16,56,0.29,1,0.18,0.7,15,1,0.07,43,0.6,1:4,Critical Care,Tuesday
2024-01-17,pediatric,8,0,0.0,46,32,47,0,0,0,0,32,32,1.0,3,0.05,0.0,19,0,0.0,48,0.6,1:3,Lab Tests,Wednesday
2024-01-18,obgyn,15,0,0.0,13,9,40,0,0,0,0,17,17,1.0,0,0.16,0.0,13,1,0.08,54,0.7,1:1,Lab Tests,Thursday
2024-01-19,cardio,47,0,0.0,10,25,50,0,0,0,0,25,25,1.0,1,0.19,0.0,13,0,0.0,45,0.9,1:2,Chronic Illness,Friday
2024-01-20,orthopedic,15,0,0.0,88,29,0,0,0,0,0,23,40,0.57,2,0.19,0.0,10,1,0.1,39,0.8,1:2,Chronic Illness,Saturday
2024-01-21,neurology,5,0,0.0,34,26,0,0,0,0,0,46,61,0.75,3,0.07,0.0,14,1,0.07,17,0.7,1:4,Elective Procedure,Sunday
2024-01-22,oncology,23,8,0.35,24,33,21,0,0,0,0,17,58,0.29,3,0.16,0.1,13,1,0.08,13,0.9,1:4,Prenatal,Monday
2024-01-23,radiology,27,0,0.0,0,0,0,11345,0,11326,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.8,1:2,0,Tuesday
2024-01-24,pathology,31,0,0.0,0,0,0,4252,0,4243,0,0,0,0.0,0,0.0,0.0,0,0,0.0,59,0.9,1:2,0,Wednesday
2024-01-25,anesthesiology,44,0,0.0,0,0,0,10811,0,10800,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.8,1:2,0,Thursday
2024-01-26,icu,23,13,0.57,77,34,43,0,0,0,0,31,78,0.4,0,0.07,0.2,16,0,0.0,50,0.9,1:4,Accident,Friday
2024-01-27,psychiatry,15,0,0.0,82,11,47,0,0,0,0,30,38,0.79,3,0.13,0.0,19,0,0.0,17,0.7,1:1,Prenatal,Saturday
2024-01-28,physical_therapy,32,0,1.0,0,6,0,16277,0,16267,0,28,78,0.36,0,0.0,0.0,17,0,0.0,45,0.8,1:2,0,Sunday
2024-01-29,resp_therapy,46,0,0.0,0,24,0,19094,0,19077,0,23,24,0.96,0,0.0,0.0,14,1,0.07,38,0.8,1:3,0,Monday
2024-01-30,nutrition_diet,33,0,0.0,0,0,0,2580,0,2573,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,Tuesday
2024-01-31,pharmacy,23,0,0.0,0,0,0,9140,0,9131,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.7,1:4,0,Wednesday
2024-02-01,laboratory,47,0,0.0,0,0,0,14309,0,14307,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,1.0,1:4,0,Thursday
2024-02-02,infection_control,28,0,0.0,0,24,0,0,0,0,0,0,0,1.0,0,0.03,0.0,0,0,0.0,0,0.0,1:2,0,Friday
2024-02-03,medical_records,25,0,0.0,0,0,0,10394,0,10387,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:1,0,Saturday
2024-02-04,admin,36,0,0.0,0,0,0,9283,0,9264,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:2,0,Sunday
2024-02-05,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,0,0,Monday
2024-02-06,emergency,45,0,0.0,0,30,57,0,0,0,0,41,71,0.58,0,0.0,0.0,19,0,0.0,37,0.7,1:1,Rehabilitation,Tuesday
2024-02-07,internal_med,17,13,0.76,109,10,36,0,0,0,0,20,43,0.47,1,0.02,0.3,12,1,0.08,56,0.7,1:3,Elective Procedure,Wednesday
2024-02-08,surgery,0,0,0.0,57,22,0,8716,0,8709,0,22,22,1.0,2,0.18,0.0,14,1,0.07,12,0.6,1:3,Pre/Post Surgery,Thursday
2024-02-09,pediatric,18,0,0.0,42,14,59,0,0,0,0,16,16,1.0,2,0.14,0.0,16,1,0.06,50,0.6,1:4,Elective Procedure,Friday
2024-02-10,obgyn,20,0,0.0,144,11,12,0,0,0,0,44,50,0.88,2,0.08,0.0,18,1,0.06,28,0.6,1:3,Prenatal,Saturday
2024-02-11,cardio,28,0,0.0,67,11,15,0,0,0,0,6,11,0.55,4,0.17,0.0,17,1,0.06,28,0.9,1:3,Critical Care,Sunday
2024-02-12,orthopedic,16,0,0.0,68,20,0,0,0,0,0,33,53,0.62,0,0.17,0.0,10,1,0.1,16,0.8,1:4,Cancer,Monday
2024-02-13,neurology,48,0,0.0,40,26,0,0,0,0,0,48,59,0.81,1,0.18,0.0,16,1,0.06,48,0.7,1:1,Prenatal,Tuesday
2024-02-14,oncology,25,0,0.0,63,13,29,0,0,0,0,13,13,1.0,2,0.1,0.0,10,0,0.0,18,0.7,1:4,Prenatal,Wednesday
2024-02-15,radiology,46,0,0.0,0,0,0,5881,0,5877,0,0,0,0.0,0,0.0,0.0,0,0,0.0,21,0.8,1:4,0,Thursday
2024-02-16,pathology,36,0,0.0,0,0,0,10629,0,10624,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.8,1:4,0,Friday
2024-02-17,anesthesiology,41,0,0.0,0,0,0,12457,0,12445,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.9,1:1,0,Saturday
2024-02-18,icu,39,0,0.0,95,6,46,0,0,0,0,14,14,1.0,1,0.19,0.0,17,1,0.06,29,0.5,1:1,Joint Issues,Sunday
2024-02-19,psychiatry,34,0,0.0,114,15,11,0,0,0,0,20,20,1.0,4,0.17,0.0,17,0,0.0,33,0.9,1:1,Breathing Disorders,Monday
2024-02-20,physical_therapy,9,0,1.0,0,17,0,8707,0,8704,0,17,49,0.35,0,0.0,0.0,13,1,0.08,52,0.7,1:1,0,Tuesday
2024-02-21,resp_therapy,26,0,0.0,0,18,0,12822,0,12814,0,14,18,0.78,0,0.0,0.0,19,1,0.05,41,0.8,1:2,0,Wednesday
2024-02-22,nutrition_diet,44,0,0.0,0,0,0,18603,0,18592,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:4,0,Thursday
2024-02-23,pharmacy,17,0,0.0,0,0,0,13909,0,13891,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.6,1:1,0,Friday
2024-02-24,laboratory,46,0,0.0,0,0,0,7352,0,7342,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.7,1:3,0,Saturday
2024-02-25,infection_control,9,0,0.0,0,20,0,0,0,0,0,0,0,0.56,1,0.07,0.0,0,0,0.0,0,0.0,1:4,0,Sunday
2024-02-26,medical_records,43,0,0.0,0,0,0,16638,0,16632,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:4,0,Monday
2024-02-27,admin,11,0,0.0,0,0,0,14931,0,14920,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:2,0,Tuesday
2024-02-28,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,0,0,Wednesday
2024-02-29,emergency,13,13,1.0,0,18,23,0,0,0,0,42,76,0.55,0,0.0,0.0,15,1,0.07,12,0.6,1:3,Cardiac Issues,Thursday
2024-03-01,internal_med,48,35,0.73,142,12,9,0,0,0,0,24,71,0.34,4,0.18,0.5,19,0,0.0,58,0.8,1:1,Chronic Illness,Friday
2024-03-02,surgery,0,0,0.0,126,9,0,19038,0,19034,0,38,41,0.93,4,0.04,0.0,16,1,0.06,17,0.7,1:2,Child Health,Saturday
2024-03-03,pediatric,41,0,0.0,12,24,53,0,0,0,0,16,39,0.41,1,0.08,0.0,17,1,0.06,37,0.7,1:2,Critical Care,Sunday
2024-03-04,obgyn,21,0,0.0,126,9,18,0,0,0,0,17,17,1.0,2,0.08,0.0,16,1,0.06,52,0.6,1:2,Mental Health,Monday
2024-03-05,cardio,37,0,0.0,120,26,10,0,0,0,0,7,26,0.27,2,0.12,0.0,13,0,0.0,42,0.5,1:4,Cancer,Tuesday
2024-03-06,orthopedic,40,0,0.0,79,28,0,0,0,0,0,46,46,1.0,1,0.04,0.0,19,1,0.05,40,0.8,1:3,Elective Procedure,Wednesday
2024-03-07,neurology,42,16,0.38,74,13,0,0,0,0,0,15,44,0.34,1,0.11,0.4,17,1,0.06,17,0.7,1:3,Prenatal,Thursday
2024-03-08,oncology,21,8,0.38,15,25,17,0,0,0,0,34,67,0.51,0,0.1,0.1,14,1,0.07,59,0.5,1:3,Accident,Friday
2024-03-09,radiology,25,0,0.0,0,0,0,4307,0,4304,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.9,1:4,0,Saturday
2024-03-10,pathology,11,0,0.0,0,0,0,14749,0,14747,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.6,1:4,0,Sunday
2024-03-11,anesthesiology,12,0,0.0,0,0,0,14515,0,14509,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.8,1:3,0,Monday
2024-03-12,icu,17,17,1.0,133,4,49,0,0,0,0,17,56,0.3,2,0.12,0.3,11,0,0.0,59,0.9,1:1,Cancer,Tuesday
2024-03-13,psychiatry,27,16,0.59,82,9,30,0,0,0,0,35,60,0.58,0,0.14,0.3,14,1,0.07,14,0.5,1:4,Elective Procedure,Wednesday
2024-03-14,physical_therapy,11,0,0.0,0,17,0,12564,0,12558,0,13,17,0.76,0,0.0,0.0,13,0,0.0,34,0.8,1:1,0,Thursday
2024-03-15,resp_therapy,43,0,0.0,0,39,0,10551,0,10540,0,65,67,0.97,0,0.0,0.0,18,1,0.06,15,0.6,1:3,0,Friday
2024-03-16,nutrition_diet,12,0,0.0,0,0,0,9480,0,9477,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:3,0,Saturday
2024-03-17,pharmacy,27,0,0.0,0,0,0,19057,0,19048,0,0,0,0.0,0,0.0,0.0,0,0,0.0,51,0.9,1:1,0,Sunday
2024-03-18,laboratory,6,0,0.0,0,0,0,12173,0,12162,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.7,1:4,0,Monday
2024-03-19,infection_control,38,0,0.26,0,22,0,0,0,0,0,0,0,0.52,2,0.05,0.0,0,0,0.0,0,0.0,1:4,0,Tuesday
2024-03-20,medical_records,6,0,0.0,0,0,0,8029,0,8020,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:1,0,Wednesday
2024-03-21,admin,47,0,0.0,0,0,0,4752,0,4736,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:1,0,Thursday
2024-03-22,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0,Friday
2024-03-23,emergency,23,7,0.3,0,13,5,0,0,0,0,12,32,0.38,0,0.0,0.0,16,1,0.06,45,0.9,1:4,Cancer,Saturday
2024-03-24,internal_med,9,0,0.0,115,35,57,0,0,0,0,22,35,0.63,3,0.08,0.0,12,0,0.0,52,0.6,1:2,Child Health,Sunday
2024-03-25,surgery,0,0,0.0,83,18,0,12170,0,12154,0,33,33,1.0,4,0.16,0.0,12,1,0.08,25,0.6,1:4,Breathing Disorders,Monday
2024-03-26,pediatric,47,0,0.0,111,10,27,0,0,0,0,10,10,1.0,2,0.14,0.0,18,1,0.06,45,0.8,1:4,Nervous System,Tuesday
2024-03-27,obgyn,35,0,0.0,124,30,15,0,0,0,0,42,69,0.61,4,0.16,0.0,14,0,0.0,30,0.5,1:1,Chronic Illness,Wednesday
2024-03-28,cardio,16,14,0.88,21,29,57,0,0,0,0,25,68,0.37,4,0.08,0.2,14,0,0.0,11,0.9,1:4,Lab Tests,Thursday
2024-03-29,orthopedic,18,0,0.0,141,2,0,0,0,0,0,30,30,1.0,0,0.08,0.0,11,0,0.0,53,0.6,1:4,Chronic Illness,Friday
2024-03-30,neurology,49,0,0.0,149,13,0,0,0,0,0,14,14,1.0,3,0.15,0.0,12,1,0.08,27,0.8,1:4,Cardiac Issues,Saturday
2024-03-31,oncology,24,0,0.0,12,34,29,0,0,0,0,43,43,1.0,4,0.17,0.0,15,0,0.0,42,0.7,1:3,Elective Procedure,Sunday
2024-04-01,radiology,43,0,0.0,0,0,0,15363,0,15361,0,0,0,0.0,0,0.0,0.0,0,0,0.0,37,0.8,1:2,0,Monday
2024-04-02,pathology,14,0,0.0,0,0,0,8506,0,8488,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:3,0,Tuesday
2024-04-03,anesthesiology,10,0,0.0,0,0,0,7760,0,7741,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.5,1:2,0,Wednesday
2024-04-04,icu,10,10,1.0,73,24,10,0,0,0,0,34,76,0.45,3,0.17,0.1,15,0,0.0,58,0.9,1:3,Cancer,Thursday
2024-04-05,psychiatry,42,0,0.0,130,19,5,0,0,0,0,19,19,1.0,0,0.17,0.0,17,1,0.06,39,0.6,1:2,Lab Tests,Friday
2024-04-06,physical_therapy,36,0,0.0,0,13,0,9016,0,9000,0,22,22,1.0,0,0.0,0.0,19,1,0.05,53,0.9,1:1,0,Saturday
2024-04-07,resp_therapy,26,0,0.0,0,15,0,4599,0,4591,0,45,45,1.0,0,0.0,0.0,18,1,0.06,50,0.6,1:2,0,Sunday
2024-04-08,nutrition_diet,24,0,0.0,0,0,0,12536,0,12529,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:1,0,Monday
2024-04-09,pharmacy,18,0,0.0,0,0,0,10371,0,10352,0,0,0,0.0,0,0.0,0.0,0,0,0.0,53,0.5,1:3,0,Tuesday
2024-01-01,laboratory,20,0,0.0,0,0,0,11811,0,11807,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.7,1:4,0,Monday
2024-01-02,infection_control,39,0,0.0,0,8,0,0,0,0,0,0,0,1.0,4,0.12,0.0,0,0,0.0,0,0.0,1:4,0,Tuesday
2024-01-03,medical_records,29,0,0.0,0,0,0,16050,0,16039,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:3,0,Wednesday
2024-01-04,admin,32,0,0.0,0,0,0,17787,0,17785,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:1,0,Thursday
2024-01-05,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0,Friday
2024-01-06,emergency,17,0,0.0,0,3,31,0,0,0,0,46,46,1.0,0,0.0,0.0,14,1,0.07,32,0.8,1:2,Pre/Post Surgery,Saturday
2024-01-07,internal_med,37,6,0.16,67,35,53,0,0,0,0,24,65,0.37,4,0.15,0.1,12,0,0.0,30,1.0,1:1,Accident,Sunday
2024-01-08,surgery,0,44,1.0,60,3,0,14675,0,14664,0,8,55,0.15,1,0.01,0.8,16,1,0.06,20,0.9,1:2,Cancer,Monday
2024-01-09,pediatric,13,0,0.0,25,9,48,0,0,0,0,28,28,1.0,0,0.1,0.0,16,0,0.0,28,0.5,1:3,Imaging,Tuesday
2024-01-10,obgyn,19,0,0.0,115,31,51,0,0,0,0,68,70,0.97,0,0.0,0.0,11,1,0.09,44,0.6,1:3,Nervous System,Wednesday
2024-01-11,cardio,36,23,0.64,47,1,5,0,0,0,0,42,66,0.64,2,0.1,0.3,13,1,0.08,22,0.7,1:1,Prenatal,Thursday
2024-01-12,orthopedic,43,5,0.12,49,24,0,0,0,0,0,26,55,0.47,3,0.05,0.1,14,0,0.0,44,0.8,1:4,Chronic Illness,Friday
2024-01-13,neurology,44,0,0.0,58,36,0,0,0,0,0,13,38,0.34,3,0.19,0.0,13,0,0.0,48,0.9,1:1,Chronic Illness,Saturday
2024-01-14,oncology,39,0,0.0,36,22,32,0,0,0,0,39,39,1.0,0,0.16,0.0,11,1,0.09,31,0.7,1:2,Critical Care,Sunday
2024-01-15,radiology,43,0,0.0,0,0,0,14489,0,14485,0,0,0,0.0,0,0.0,0.0,0,0,0.0,45,0.9,1:1,0,Monday
2024-01-16,pathology,34,0,0.0,0,0,0,7110,0,7093,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.7,1:1,0,Tuesday
2024-01-17,anesthesiology,16,0,0.0,0,0,0,11355,0,11349,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.9,1:1,0,Wednesday
2024-01-18,icu,14,0,0.0,44,6,58,0,0,0,0,10,10,1.0,1,0.11,0.0,13,1,0.08,14,0.7,1:2,Accident,Thursday
2024-01-19,psychiatry,25,0,0.0,18,21,54,0,0,0,0,21,21,1.0,2,0.0,0.0,13,0,0.0,28,0.8,1:3,Child Health,Friday
2024-01-20,physical_therapy,18,0,0.0,0,27,0,4435,0,4431,0,27,27,1.0,0,0.0,0.0,10,1,0.1,25,0.9,1:3,0,Saturday
2024-01-21,resp_therapy,45,0,0.0,0,1,0,18291,0,18276,0,53,53,1.0,0,0.0,0.0,14,1,0.07,29,0.9,1:2,0,Sunday
2024-01-22,nutrition_diet,25,0,0.0,0,0,0,1570,0,1557,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:4,0,Monday
2024-01-23,pharmacy,38,0,0.0,0,0,0,3672,0,3653,0,0,0,0.0,0,0.0,0.0,0,0,0.0,14,0.6,1:2,0,Tuesday
2024-01-24,laboratory,40,0,0.0,0,0,0,1767,0,1762,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,1.0,1:3,0,Wednesday
2024-01-25,infection_control,35,0,0.0,0,2,0,0,0,0,0,0,0,1.0,4,0.03,0.0,0,0,0.0,0,0.0,1:2,0,Thursday
2024-01-26,medical_records,45,0,0.0,0,0,0,5129,0,5112,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:3,0,Friday
2024-01-27,admin,46,0,0.0,0,0,0,9769,0,9752,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,1:4,0,Saturday
2024-01-28,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,0,0,Sunday
2024-01-29,emergency,11,8,0.73,0,18,11,0,0,0,0,45,71,0.63,0,0.0,0.0,14,1,0.07,45,0.7,1:3,Elective Procedure,Monday
2024-01-30,internal_med,37,11,0.3,25,1,22,0,0,0,0,44,56,0.79,4,0.15,0.2,16,1,0.06,58,0.7,1:3,Cancer,Tuesday
2024-01-31,surgery,0,21,0.68,104,10,0,12344,0,12325,0,26,57,0.46,4,0.15,0.4,15,1,0.07,41,0.8,1:3,Child Health,Wednesday
2024-02-01,pediatric,25,0,0.0,57,10,52,0,0,0,0,15,15,1.0,0,0.12,0.0,10,0,0.0,26,1.0,1:4,Prenatal,Thursday
2024-02-02,obgyn,27,1,0.04,39,6,55,0,0,0,0,62,69,0.9,4,0.02,0.0,17,1,0.06,37,0.9,1:1,Accident,Friday
2024-02-03,cardio,35,21,0.6,136,19,18,0,0,0,0,19,59,0.32,1,0.13,0.4,10,1,0.1,27,0.9,1:2,Mental Health,Saturday
2024-02-04,orthopedic,38,0,0.0,53,28,0,0,0,0,0,16,40,0.4,2,0.14,0.0,11,0,0.0,36,0.9,1:1,Cardiac Issues,Sunday
2024-02-05,neurology,6,0,0.0,33,30,0,0,0,0,0,30,30,1.0,0,0.0,0.0,19,1,0.05,23,0.6,1:4,Pre/Post Surgery,Monday
2024-02-06,oncology,25,0,0.0,130,17,38,0,0,0,0,17,17,1.0,0,0.15,0.0,19,0,0.0,25,0.5,1:4,Imaging,Tuesday
2024-02-07,radiology,6,0,0.0,0,0,0,10296,0,10287,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.7,1:1,0,Wednesday
2024-02-08,pathology,24,0,0.0,0,0,0,5144,0,5142,0,0,0,0.0,0,0.0,0.0,0,0,0.0,45,0.9,1:4,0,Thursday
2024-02-09,anesthesiology,37,0,0.0,0,0,0,16629,0,16615,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.5,1:2,0,Friday
2024-02-10,icu,16,0,0.0,66,20,25,0,0,0,0,28,40,0.7,3,0.07,0.0,18,1,0.06,16,0.7,1:4,Chronic Illness,Saturday
2024-02-11,psychiatry,12,0,0.0,147,32,34,0,0,0,0,44,44,1.0,1,0.03,0.0,17,1,0.06,37,0.7,1:1,Pre/Post Surgery,Sunday
2024-02-12,physical_therapy,37,0,0.0,0,27,0,12341,0,12337,0,36,57,0.63,0,0.0,0.0,10,1,0.1,27,0.8,1:4,0,Monday
2024-02-13,resp_therapy,5,0,1.0,0,30,0,4440,0,4434,0,22,74,0.3,0,0.0,0.0,16,1,0.06,12,0.9,1:2,0,Tuesday
2024-02-14,nutrition_diet,21,0,0.0,0,0,0,9165,0,9163,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,1:4,0,Wednesday
2024-02-15,pharmacy,32,0,0.0,0,0,0,9691,0,9682,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.9,1:4,0,Thursday
2024-02-16,laboratory,14,0,0.0,0,0,0,7620,0,7616,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.9,1:1,0,Friday
2024-02-17,infection_control,22,0,0.0,0,5,0,0,0,0,0,0,0,1.0,0,0.14,0.0,0,0,0.0,0,0.0,1:4,0,Saturday
2024-02-18,medical_records,27,0,0.0,0,0,0,10981,0,10971,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,1:4,0,Sunday
2024-02-19,admin,37,0,0.0,0,0,0,12988,0,12969,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:2,0,Monday
2024-02-20,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,0,0,Tuesday
2024-02-21,emergency,43,34,0.79,0,12,28,0,0,0,0,23,69,0.33,0,0.0,0.0,19,1,0.05,38,0.9,1:2,Cardiac Issues,Wednesday
2024-02-22,internal_med,18,18,1.0,144,2,31,0,0,0,0,44,78,0.56,2,0.12,0.2,14,0,0.0,59,0.8,1:1,Accident,Thursday
2024-02-23,surgery,0,19,0.42,84,27,0,8731,0,8723,0,16,62,0.26,0,0.13,0.3,18,0,0.0,35,0.8,1:4,Child Health,Friday
2024-02-24,pediatric,18,0,0.0,36,24,25,0,0,0,0,55,64,0.86,3,0.15,0.0,16,0,0.0,20,0.7,1:1,Elective Procedure,Saturday
2024-02-25,obgyn,15,0,0.0,140,20,36,0,0,0,0,32,32,1.0,4,0.13,0.0,18,1,0.06,15,0.5,1:3,Chronic Illness,Sunday
2024-02-26,cardio,15,0,0.0,12,22,57,0,0,0,0,25,25,1.0,2,0.1,0.0,17,0,0.0,53,1.0,1:2,Cardiac Issues,Monday
2024-02-27,orthopedic,23,0,0.0,139,14,0,0,0,0,0,14,14,1.0,1,0.0,0.0,10,1,0.1,48,0.8,1:2,Prenatal,Tuesday
2024-02-28,neurology,13,0,0.0,109,31,0,0,0,0,0,38,55,0.69,0,0.08,0.0,16,1,0.06,10,0.9,1:1,Cancer,Wednesday
2024-02-29,oncology,33,0,0.0,49,2,50,0,0,0,0,21,21,1.0,1,0.03,0.0,15,1,0.07,19,0.7,1:3,Child Health,Thursday
2024-03-01,radiology,16,0,0.0,0,0,0,14745,0,14729,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.7,1:4,0,Friday
2024-03-02,pathology,47,0,0.0,0,0,0,15525,0,15517,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.7,1:3,0,Saturday
2024-03-03,anesthesiology,28,0,0.0,0,0,0,6215,0,6208,0,0,0,0.0,0,0.0,0.0,0,0,0.0,23,0.7,1:1,0,Sunday
2024-03-04,icu,10,0,0.0,108,20,52,0,0,0,0,19,20,0.95,3,0.05,0.0,16,1,0.06,26,0.9,1:3,Nervous System,Monday
2024-03-05,psychiatry,39,0,0.0,10,34,46,0,0,0,0,42,59,0.71,4,0.09,0.0,13,0,0.0,45,0.9,1:3,Mental Health,Tuesday
2024-03-06,physical_therapy,19,0,0.0,0,21,0,1343,0,1340,0,54,54,1.0,0,0.0,0.0,19,1,0.05,57,0.8,1:1,0,Wednesday
2024-03-07,resp_therapy,36,0,0.33,0,19,0,12624,0,12619,0,25,56,0.45,0,0.0,0.0,17,1,0.06,53,0.9,1:3,0,Thursday
2024-03-08,nutrition_diet,44,0,0.0,0,0,0,4399,0,4383,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,Friday
2024-03-09,pharmacy,36,0,0.0,0,0,0,15521,0,15507,0,0,0,0.0,0,0.0,0.0,0,0,0.0,29,0.7,1:1,0,Saturday
2024-03-10,laboratory,30,0,0.0,0,0,0,12852,0,12843,0,0,0,0.0,0,0.0,0.0,0,0,0.0,37,0.8,1:2,0,Sunday
2024-03-11,infection_control,49,0,0.0,0,5,0,0,0,0,0,0,0,1.0,0,0.02,0.0,0,0,0.0,0,0.0,1:2,0,Monday
2024-03-12,medical_records,10,0,0.0,0,0,0,6141,0,6139,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:1,0,Tuesday
2024-03-13,admin,21,0,0.0,0,0,0,11123,0,11104,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:1,0,Wednesday
2024-03-14,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,0,0,Thursday
2024-03-15,emergency,5,0,0.0,0,11,15,0,0,0,0,53,53,1.0,0,0.0,0.0,18,1,0.06,55,0.8,1:3,Accident,Friday
2024-03-16,internal_med,22,0,0.0,22,13,49,0,0,0,0,19,28,0.68,1,0.03,0.0,10,1,0.1,50,0.5,1:4,Chronic Illness,Saturday
2024-03-17,surgery,0,10,1.0,138,14,0,8486,0,8478,0,16,68,0.24,3,0.19,0.1,19,1,0.05,50,0.5,1:4,Cancer,Sunday
2024-03-18,pediatric,37,5,0.14,57,1,23,0,0,0,0,38,44,0.86,0,0.13,0.1,14,1,0.07,45,0.5,1:2,Mental Health,Monday
2024-03-19,obgyn,10,0,0.0,22,18,48,0,0,0,0,19,19,1.0,3,0.02,0.0,12,0,0.0,46,0.8,1:4,Pre/Post Surgery,Tuesday
2024-03-20,cardio,21,0,0.0,98,16,14,0,0,0,0,7,16,0.44,2,0.04,0.0,13,1,0.08,50,0.6,1:2,Joint Issues,Wednesday
2024-03-21,orthopedic,8,0,0.0,28,10,0,0,0,0,0,11,11,1.0,0,0.01,0.0,11,0,0.0,40,0.5,1:4,Rehabilitation,Thursday
