date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason
2024-02-27,psychiatry,168,0,0.0,59,15,48,8615.0,19.0,8596.0,15,34,34,1.0,2,0.19,0.0,36,3,0.08,33,0.8,1:2,Pre/Post Surgery
2024-02-28,physical_therapy,28,0,0.0,32,9,29,8244.0,4.0,8240.0,4,12,12,1.0,3,0.17,0.0,51,2,0.04,51,0.8,1:2,Lab Tests
2024-02-29,resp_therapy,198,0,0.0,131,39,5,5958.0,16.0,5942.0,22,42,77,0.55,0,0.2,0.0,74,2,0.03,37,0.9,1:2,Accident
2024-03-01,nutrition_diet,117,0,0.0,129,12,6,14542.0,6.0,14536.0,8,34,34,1.0,4,0.14,0.0,32,4,0.12,39,0.7,1:1,Breathing Disorders
2024-03-02,pharmacy,191,0,0.0,97,29,52,2614.0,14.0,2600.0,24,11,29,0.38,0,0.08,0.0,66,1,0.02,50,0.7,1:1,Joint Issues
2024-03-03,laboratory,176,0,0.0,121,25,31,6713.0,13.0,6700.0,3,26,43,0.6,2,0.06,0.0,106,1,0.01,38,0.8,1:3,Rehabilitation
2024-03-04,infection_control,100,0,0.0,120,35,6,7077.0,6.0,7071.0,10,35,35,1.0,0,0.13,0.0,81,4,0.05,43,0.8,1:4,Nervous System
2024-03-05,medical_records,99,0,0.0,81,14,34,11255.0,7.0,11248.0,20,14,14,1.0,2,0.2,0.0,48,0,0.0,31,0.9,1:3,Mental Health
2024-03-06,admin,28,0,0.0,66,15,55,13531.0,8.0,13523.0,23,61,70,0.87,1,0.13,0.0,41,2,0.05,34,0.5,1:3,Imaging
2024-03-07,security,48,0,0.0,10,18,14,18104.0,11.0,18093.0,6,11,18,0.61,1,0.18,0.0,84,2,0.02,23,0.8,1:2,Nervous System
2024-03-08,emergency,135,0,0.0,122,6,23,18194.0,17.0,18177.0,7,54,59,0.92,2,0.07,0.0,48,1,0.02,19,0.6,1:4,Elective Procedure
2024-03-09,internal_med,182,0,0.0,71,15,46,12056.0,9.0,12047.0,7,15,15,1.0,4,0.08,0.0,67,1,0.01,19,0.7,1:2,Critical Care
2024-03-10,surgery,150,0,0.0,56,34,20,6775.0,10.0,6765.0,17,37,69,0.54,4,0.18,0.0,24,4,0.17,17,0.8,1:1,Joint Issues
2024-03-11,pediatric,135,10,0.07,87,38,17,1031.0,5.0,1026.0,12,5,53,0.09,0,0.15,0.2,120,3,0.02,23,0.6,1:3,Accident
2024-03-12,obgyn,67,0,0.0,115,5,52,7702.0,9.0,7693.0,10,20,20,1.0,2,0.2,0.0,90,0,0.0,54,0.7,1:4,Critical Care
2024-03-13,cardio,157,0,0.0,135,18,54,7617.0,8.0,7609.0,9,64,75,0.85,3,0.15,0.0,85,3,0.04,47,0.9,1:1,Rehabilitation
2024-03-14,orthopedic,70,2,0.03,14,16,12,10330.0,16.0,10314.0,14,38,56,0.68,4,0.09,0.0,91,3,0.03,41,0.8,1:3,Lab Tests
2024-03-15,neurology,136,0,0.0,40,8,54,17262.0,4.0,17258.0,13,8,12,0.67,4,0.11,0.0,44,1,0.02,54,0.5,1:4,Elective Procedure
2024-03-16,oncology,114,0,0.0,46,25,35,6327.0,18.0,6309.0,15,21,39,0.54,1,0.18,0.0,79,1,0.01,41,0.8,1:3,Critical Care
2024-03-17,radiology,176,0,0.0,88,30,49,1023.0,12.0,1011.0,17,8,30,0.27,4,0.11,0.0,59,1,0.02,12,0.6,1:4,Cardiac Issues
2024-03-18,pathology,10,0,0.0,61,26,29,16399.0,10.0,16389.0,19,37,37,1.0,4,0.05,0.0,26,3,0.12,29,0.6,1:3,Cancer
2024-03-19,anesthesiology,140,41,0.29,148,22,43,14677.0,6.0,14671.0,24,8,71,0.11,4,0.09,0.6,65,0,0.0,22,0.7,1:2,Prenatal
2024-03-20,icu,101,6,0.06,52,31,25,6785.0,11.0,6774.0,24,5,42,0.12,2,0.1,0.1,105,1,0.01,32,0.6,1:3,Critical Care
2024-03-21,psychiatry,199,0,0.0,49,10,59,17579.0,16.0,17563.0,20,44,44,1.0,2,0.02,0.0,40,2,0.05,28,1.0,1:3,Breathing Disorders
2024-03-22,physical_therapy,122,0,0.0,72,12,54,1811.0,15.0,1796.0,10,61,61,1.0,1,0.15,0.0,20,0,0.0,25,0.6,1:4,Mental Health
2024-03-23,resp_therapy,162,0,0.0,139,28,42,8284.0,5.0,8279.0,8,39,43,0.91,0,0.02,0.0,142,2,0.01,45,0.9,1:4,Prenatal
2024-03-24,nutrition_diet,65,32,0.49,96,6,45,8191.0,3.0,8188.0,13,12,50,0.24,4,0.08,0.6,144,0,0.0,44,0.9,1:2,Cancer
2024-03-25,pharmacy,170,12,0.07,82,20,33,3037.0,13.0,3024.0,11,28,60,0.47,0,0.16,0.2,52,1,0.02,56,1.0,1:4,Pre/Post Surgery
2024-03-26,laboratory,175,11,0.06,113,5,10,8668.0,2.0,8666.0,7,40,56,0.71,2,0.09,0.2,23,4,0.17,56,0.7,1:3,Cancer
2024-03-27,infection_control,126,0,0.0,25,23,22,4223.0,6.0,4217.0,9,54,67,0.81,4,0.17,0.0,22,1,0.05,59,0.9,1:4,Cardiac Issues
2024-03-28,medical_records,143,10,0.07,68,9,53,7591.0,7.0,7584.0,24,47,66,0.71,0,0.07,0.2,110,3,0.03,16,1.0,1:4,Prenatal
2024-03-29,admin,67,0,0.0,56,29,48,6297.0,12.0,6285.0,17,31,32,0.97,0,0.19,0.0,71,3,0.04,46,0.6,1:4,Imaging
2024-03-30,security,53,5,0.09,125,16,39,8379.0,9.0,8370.0,23,36,57,0.63,3,0.04,0.1,47,0,0.0,17,0.7,1:2,Chronic Illness
2024-03-31,emergency,182,0,0.0,118,22,31,18911.0,8.0,18903.0,24,22,31,0.71,2,0.01,0.0,89,3,0.03,34,0.5,1:2,Lab Tests
2024-04-01,internal_med,169,0,0.0,18,8,9,7861.0,5.0,7856.0,6,26,26,1.0,1,0.17,0.0,76,1,0.01,32,0.8,1:1,Nervous System
2024-04-02,surgery,182,25,0.14,74,20,11,3439.0,7.0,3432.0,21,33,78,0.42,1,0.15,0.3,127,2,0.02,19,0.8,1:2,Pre/Post Surgery
2024-04-03,pediatric,70,0,0.0,68,14,14,5883.0,17.0,5866.0,15,20,20,1.0,3,0.05,0.0,43,1,0.02,39,0.6,1:2,Nervous System
2024-04-04,obgyn,56,0,0.0,111,24,14,14582.0,16.0,14566.0,3,24,24,1.0,0,0.2,0.0,96,0,0.0,42,0.9,1:2,Rehabilitation
2024-04-05,cardio,158,0,0.0,145,37,55,6069.0,15.0,6054.0,3,44,44,1.0,3,0.1,0.0,95,3,0.03,20,0.5,1:3,Joint Issues
2024-04-06,orthopedic,89,0,0.0,132,34,32,10121.0,13.0,10108.0,24,35,42,0.83,3,0.19,0.0,88,2,0.02,44,0.9,1:1,Mental Health
2024-04-07,neurology,127,6,0.05,100,11,40,19467.0,13.0,19454.0,16,8,25,0.32,2,0.1,0.2,120,4,0.03,36,0.5,1:3,Nervous System
2024-04-08,oncology,173,0,0.0,105,33,14,2798.0,17.0,2781.0,11,41,43,0.95,4,0.09,0.0,111,2,0.02,12,0.8,1:2,Elective Procedure
2024-04-09,radiology,156,23,0.15,67,31,54,18916.0,16.0,18900.0,14,21,75,0.28,0,0.09,0.3,111,2,0.02,56,0.5,1:2,Rehabilitation
2024-01-01,pathology,29,0,0.0,41,34,39,12076.0,14.0,12062.0,20,43,49,0.88,1,0.07,0.0,131,1,0.01,58,0.6,1:1,Elective Procedure
2024-01-02,anesthesiology,194,0,0.0,57,7,57,12786.0,12.0,12774.0,11,37,37,1.0,1,0.11,0.0,114,3,0.03,59,0.9,1:1,Chronic Illness
2024-01-03,icu,155,0,0.0,54,23,39,16976.0,18.0,16958.0,10,50,56,0.89,3,0.09,0.0,42,2,0.05,17,0.6,1:4,Accident
2024-01-04,psychiatry,56,0,0.0,109,7,41,10654.0,16.0,10638.0,16,48,48,1.0,3,0.01,0.0,46,2,0.04,22,0.8,1:2,Elective Procedure
2024-01-05,physical_therapy,58,11,0.19,109,25,52,2394.0,15.0,2379.0,11,43,79,0.54,3,0.05,0.1,89,1,0.01,51,1.0,1:2,Elective Procedure
2024-01-06,resp_therapy,23,18,0.78,55,3,24,10686.0,11.0,10675.0,22,8,29,0.28,0,0.04,0.6,128,0,0.0,12,0.5,1:3,Joint Issues
2024-01-07,nutrition_diet,152,0,0.0,135,10,17,11279.0,13.0,11266.0,4,10,10,1.0,3,0.17,0.0,96,0,0.0,29,0.9,1:4,Breathing Disorders
2024-01-08,pharmacy,168,18,0.11,55,20,15,18201.0,17.0,18184.0,3,34,72,0.47,3,0.12,0.2,69,2,0.03,55,0.5,1:2,Pre/Post Surgery
2024-01-09,laboratory,10,10,1.0,130,34,49,16211.0,16.0,16195.0,15,26,76,0.34,4,0.15,0.1,143,3,0.02,54,0.6,1:3,Rehabilitation
2024-01-10,infection_control,126,0,0.0,97,13,23,11940.0,11.0,11929.0,12,13,13,1.0,0,0.19,0.0,38,1,0.03,44,0.6,1:1,Imaging
2024-01-11,medical_records,63,10,0.16,70,17,32,6272.0,5.0,6267.0,10,40,67,0.6,2,0.13,0.1,20,0,0.0,22,1.0,1:3,Cancer
2024-01-12,admin,127,2,0.02,55,10,42,4267.0,10.0,4257.0,9,22,34,0.65,2,0.2,0.1,59,0,0.0,29,0.6,1:2,Pre/Post Surgery
2024-01-13,security,12,0,0.0,90,35,49,13079.0,10.0,13069.0,14,56,56,1.0,4,0.06,0.0,41,4,0.1,33,0.9,1:3,Accident
2024-01-14,emergency,153,22,0.14,54,20,8,1993.0,12.0,1981.0,19,5,47,0.11,1,0.04,0.5,131,2,0.02,18,1.0,1:3,Rehabilitation
2024-01-15,internal_med,194,0,0.0,127,18,58,11680.0,12.0,11668.0,14,24,24,1.0,2,0.08,0.0,59,3,0.05,39,0.7,1:4,Nervous System
2024-01-16,surgery,21,21,1.0,56,27,41,19480.0,8.0,19472.0,18,10,72,0.14,0,0.09,0.3,57,1,0.02,34,0.8,1:4,Accident
2024-01-17,pediatric,83,0,0.0,32,30,23,12667.0,11.0,12656.0,12,30,30,1.0,1,0.18,0.0,67,0,0.0,25,0.9,1:1,Elective Procedure
2024-01-18,obgyn,25,15,0.6,70,23,41,19515.0,5.0,19510.0,14,28,66,0.42,3,0.11,0.2,94,4,0.04,17,0.7,1:4,Child Health
2024-01-19,cardio,111,7,0.06,22,32,57,9069.0,6.0,9063.0,13,23,62,0.37,0,0.06,0.1,126,2,0.02,53,0.6,1:3,Lab Tests
2024-01-20,orthopedic,161,23,0.14,16,10,18,19981.0,6.0,19975.0,16,22,55,0.4,1,0.15,0.4,27,2,0.07,37,0.7,1:4,Nervous System
2024-01-21,neurology,165,0,0.0,37,11,35,10677.0,12.0,10665.0,24,23,23,1.0,2,0.1,0.0,105,1,0.01,21,0.9,1:2,Critical Care
2024-01-22,oncology,126,0,0.0,105,26,32,7447.0,10.0,7437.0,22,26,26,1.0,3,0.03,0.0,87,0,0.0,33,0.9,1:3,Accident
2024-01-23,radiology,17,5,0.29,116,6,40,11392.0,17.0,11375.0,15,37,48,0.77,3,0.12,0.1,94,1,0.01,58,0.6,1:3,Pre/Post Surgery
2024-01-24,pathology,131,0,0.0,107,18,48,3871.0,10.0,3861.0,4,16,18,0.89,0,0.18,0.0,109,1,0.01,38,0.6,1:3,Chronic Illness
2024-01-25,anesthesiology,101,0,0.0,121,15,42,13847.0,5.0,13842.0,22,15,15,1.0,3,0.17,0.0,149,4,0.03,24,1.0,1:2,Lab Tests
2024-01-26,icu,173,0,0.0,10,32,23,19042.0,3.0,19039.0,9,32,32,1.0,1,0.12,0.0,99,2,0.02,27,0.5,1:3,Prenatal
2024-01-27,psychiatry,99,38,0.38,52,17,46,19154.0,15.0,19139.0,3,13,68,0.19,4,0.08,0.6,114,3,0.03,16,0.9,1:4,Cardiac Issues
2024-01-28,physical_therapy,145,18,0.12,51,12,5,7231.0,4.0,7227.0,5,25,55,0.45,2,0.02,0.3,89,2,0.02,22,0.5,1:2,Breathing Disorders
2024-01-29,resp_therapy,195,0,0.0,104,21,27,12443.0,19.0,12424.0,22,33,47,0.7,0,0.09,0.0,109,2,0.02,28,0.9,1:3,Prenatal
2024-01-30,nutrition_diet,69,0,0.0,138,19,59,10650.0,7.0,10643.0,14,23,23,1.0,4,0.15,0.0,78,4,0.05,57,1.0,1:4,Critical Care
2024-01-31,pharmacy,187,2,0.01,60,3,32,11322.0,12.0,11310.0,7,66,71,0.93,4,0.07,0.0,47,3,0.06,52,0.6,1:4,Elective Procedure
2024-02-01,laboratory,37,7,0.19,24,18,52,19970.0,19.0,19951.0,14,19,44,0.43,0,0.05,0.2,91,0,0.0,14,0.5,1:1,Imaging
2024-02-02,infection_control,110,3,0.03,134,19,8,16246.0,13.0,16233.0,5,6,28,0.21,1,0.19,0.1,33,3,0.09,35,0.7,1:4,Joint Issues
2024-02-03,medical_records,50,0,0.0,96,6,45,14206.0,6.0,14200.0,22,39,39,1.0,2,0.16,0.0,43,0,0.0,11,0.6,1:4,Pre/Post Surgery
2024-02-04,admin,164,0,0.0,62,16,22,11542.0,10.0,11532.0,7,34,34,1.0,0,0.13,0.0,131,3,0.02,42,0.7,1:1,Accident
2024-02-05,security,154,0,0.0,98,8,53,10699.0,19.0,10680.0,3,49,49,1.0,4,0.03,0.0,63,1,0.02,57,0.8,1:1,Chronic Illness
2024-02-06,emergency,170,0,0.0,115,18,51,11623.0,4.0,11619.0,18,22,23,0.96,4,0.03,0.0,75,3,0.04,46,0.6,1:2,Lab Tests
2024-02-07,internal_med,166,0,0.0,15,35,55,8160.0,10.0,8150.0,11,7,35,0.2,0,0.02,0.0,139,4,0.03,34,0.7,1:4,Mental Health
2024-02-08,surgery,150,8,0.05,40,12,43,2771.0,5.0,2766.0,12,11,31,0.35,4,0.12,0.3,51,0,0.0,34,0.9,1:2,Pre/Post Surgery
2024-02-09,pediatric,55,0,0.0,49,10,29,4567.0,18.0,4549.0,12,47,57,0.82,0,0.02,0.0,44,2,0.05,48,0.8,1:2,Cancer
2024-02-10,obgyn,44,11,0.25,78,7,22,19711.0,18.0,19693.0,15,42,60,0.7,0,0.17,0.2,135,4,0.03,39,0.7,1:3,Mental Health
2024-02-11,cardio,143,0,0.0,144,1,10,10637.0,3.0,10634.0,18,12,12,1.0,2,0.2,0.0,85,0,0.0,50,0.8,1:2,Child Health
2024-02-12,orthopedic,91,0,0.0,22,36,23,2986.0,10.0,2976.0,22,51,51,1.0,0,0.07,0.0,61,0,0.0,13,0.9,1:2,Nervous System
2024-02-13,neurology,124,0,0.0,13,21,57,16570.0,10.0,16560.0,6,28,28,1.0,4,0.09,0.0,95,2,0.02,28,0.8,1:2,Cancer
2024-02-14,oncology,56,0,0.0,12,37,16,13171.0,6.0,13165.0,16,37,37,1.0,3,0.14,0.0,57,1,0.02,36,0.6,1:2,Joint Issues
2024-02-15,radiology,162,15,0.09,149,24,29,3506.0,16.0,3490.0,19,15,54,0.28,2,0.19,0.3,80,4,0.05,56,0.5,1:1,Accident
2024-02-16,pathology,19,19,1.0,74,25,39,13011.0,16.0,12995.0,7,26,72,0.36,4,0.18,0.3,108,2,0.02,48,0.9,1:4,Prenatal
2024-02-17,anesthesiology,65,0,0.0,36,7,5,13023.0,4.0,13019.0,15,28,28,1.0,4,0.01,0.0,37,2,0.05,33,0.9,1:3,Cardiac Issues
2024-02-18,icu,39,29,0.74,116,17,9,8429.0,4.0,8425.0,5,10,56,0.18,2,0.03,0.5,89,1,0.01,59,0.8,1:1,Mental Health
2024-02-19,psychiatry,118,0,0.0,59,23,5,13864.0,7.0,13857.0,7,23,23,1.0,2,0.15,0.0,101,4,0.04,46,0.5,1:3,Lab Tests
2024-02-20,physical_therapy,14,0,0.0,26,30,12,9694.0,5.0,9689.0,18,29,47,0.62,4,0.14,0.0,135,2,0.01,34,0.8,1:3,Nervous System
2024-02-21,resp_therapy,128,0,0.0,41,7,43,4990.0,14.0,4976.0,21,61,62,0.98,3,0.03,0.0,99,1,0.01,38,0.9,1:1,Imaging
2024-02-22,nutrition_diet,42,0,0.0,26,33,51,15219.0,14.0,15205.0,21,59,70,0.84,1,0.1,0.0,34,4,0.12,40,0.7,1:2,Rehabilitation
2024-02-23,pharmacy,127,18,0.14,43,7,47,1716.0,12.0,1704.0,19,20,45,0.44,4,0.16,0.4,32,3,0.09,54,0.6,1:1,Critical Care
2024-02-24,laboratory,74,7,0.09,44,24,22,6458.0,6.0,6452.0,20,18,49,0.37,2,0.04,0.1,138,0,0.0,44,0.8,1:3,Nervous System
2024-02-25,infection_control,155,0,0.0,59,11,50,13851.0,2.0,13849.0,20,39,39,1.0,0,0.17,0.0,62,1,0.02,37,0.9,1:3,Critical Care
2024-02-26,medical_records,186,0,0.0,112,9,13,7104.0,10.0,7094.0,10,18,18,1.0,0,0.01,0.0,76,0,0.0,47,0.5,1:2,Pre/Post Surgery
2024-02-27,admin,20,6,0.3,42,12,9,4699.0,18.0,4681.0,20,55,73,0.75,2,0.16,0.1,36,3,0.08,53,0.8,1:1,Mental Health
2024-02-28,security,94,0,0.0,98,35,59,19302.0,2.0,19300.0,11,42,42,1.0,2,0.12,0.0,51,2,0.04,59,0.8,1:4,Cancer
2024-02-29,emergency,35,35,1.0,138,4,8,10570.0,4.0,10566.0,21,13,61,0.21,1,0.06,0.6,74,2,0.03,59,0.8,1:3,Cancer
2024-03-01,internal_med,72,0,0.0,94,23,48,8517.0,16.0,8501.0,12,23,23,1.0,2,0.14,0.0,32,4,0.12,13,0.8,1:1,Breathing Disorders
2024-03-02,surgery,95,0,0.0,68,28,33,2856.0,11.0,2845.0,4,49,62,0.79,0,0.16,0.0,66,1,0.02,37,0.8,1:2,Rehabilitation
2024-03-03,pediatric,68,29,0.43,19,13,5,7422.0,9.0,7413.0,19,26,68,0.38,3,0.19,0.4,106,1,0.01,40,0.6,1:2,Child Health
2024-03-04,obgyn,36,0,0.0,66,23,34,9003.0,13.0,8990.0,15,36,50,0.72,2,0.07,0.0,81,4,0.05,32,0.6,1:4,Cardiac Issues
2024-03-05,cardio,186,12,0.06,75,19,49,10644.0,16.0,10628.0,13,46,77,0.6,1,0.14,0.2,48,0,0.0,23,0.8,1:3,Elective Procedure
2024-03-06,orthopedic,170,0,0.0,128,37,5,14240.0,10.0,14230.0,18,57,77,0.74,3,0.12,0.0,41,2,0.05,37,0.5,1:4,Accident
2024-03-07,neurology,107,0,0.0,121,17,7,18765.0,11.0,18754.0,22,17,17,1.0,1,0.11,0.0,84,2,0.02,23,0.8,1:4,Critical Care
2024-03-08,oncology,114,0,0.0,24,11,26,19322.0,10.0,19312.0,9,11,11,1.0,3,0.18,0.0,48,1,0.02,10,0.8,1:4,Critical Care
2024-03-09,radiology,108,15,0.14,22,16,12,2652.0,16.0,2636.0,5,19,50,0.38,2,0.0,0.3,67,1,0.01,52,0.6,1:4,Cardiac Issues
2024-03-10,pathology,138,0,0.0,123,33,22,19229.0,2.0,19227.0,18,33,64,0.52,0,0.06,0.0,24,4,0.17,41,0.8,1:2,Accident
2024-03-11,anesthesiology,158,6,0.04,127,12,29,15710.0,3.0,15707.0,21,7,25,0.28,3,0.11,0.2,120,3,0.02,50,0.8,1:3,Cancer
2024-03-12,icu,64,23,0.36,123,34,52,18230.0,15.0,18215.0,22,14,71,0.2,4,0.04,0.3,90,0,0.0,27,0.6,1:4,Lab Tests
2024-03-13,psychiatry,15,15,1.0,43,7,56,6547.0,9.0,6538.0,18,33,57,0.58,1,0.18,0.3,85,3,0.04,14,0.7,1:3,Cardiac Issues
2024-03-14,physical_therapy,104,0,0.0,110,11,24,11324.0,7.0,11317.0,4,39,39,1.0,3,0.13,0.0,91,3,0.03,51,1.0,1:2,Accident
2024-03-15,resp_therapy,142,0,0.0,34,21,35,13467.0,13.0,13454.0,16,10,21,0.48,1,0.1,0.0,44,1,0.02,24,0.7,1:2,Lab Tests
2024-03-16,nutrition_diet,111,0,0.0,121,29,34,16465.0,16.0,16449.0,22,16,44,0.36,0,0.16,0.0,79,1,0.01,51,0.8,1:1,Critical Care
2024-03-17,pharmacy,12,0,0.0,63,13,20,9470.0,15.0,9455.0,12,20,20,1.0,1,0.09,0.0,59,1,0.02,25,0.5,1:1,Elective Procedure
2024-03-18,laboratory,190,19,0.1,21,31,6,16061.0,2.0,16059.0,21,23,73,0.32,1,0.11,0.3,26,3,0.12,45,0.5,1:3,Accident
2024-03-19,infection_control,32,32,1.0,135,2,21,16642.0,12.0,16630.0,13,12,59,0.2,4,0.0,0.5,65,0,0.0,45,0.5,1:1,Chronic Illness
2024-03-20,medical_records,62,0,0.0,146,30,14,2290.0,4.0,2286.0,20,12,30,0.4,1,0.07,0.0,105,1,0.01,49,0.9,1:4,Breathing Disorders
2024-03-21,admin,174,12,0.07,40,15,11,2548.0,19.0,2529.0,13,51,78,0.65,3,0.03,0.2,40,2,0.05,39,0.7,1:3,Cardiac Issues
2024-03-22,security,92,38,0.41,87,11,46,11003.0,3.0,11000.0,11,8,57,0.14,1,0.14,0.7,20,0,0.0,47,0.6,1:2,Joint Issues
2024-03-23,emergency,154,0,0.0,62,29,55,7663.0,8.0,7655.0,21,29,29,1.0,2,0.1,0.0,142,2,0.01,32,0.9,1:2,Accident
2024-03-24,internal_med,94,0,0.0,121,39,56,2886.0,9.0,2877.0,22,49,76,0.64,1,0.06,0.0,144,0,0.0,20,0.6,1:4,Imaging
2024-03-25,surgery,87,37,0.43,52,4,13,10957.0,16.0,10941.0,12,12,53,0.23,2,0.09,0.7,52,1,0.02,34,0.6,1:1,Prenatal
2024-03-26,pediatric,119,11,0.09,51,11,58,19873.0,11.0,19862.0,5,20,42,0.48,1,0.04,0.3,23,4,0.17,54,0.7,1:3,Cardiac Issues
2024-03-27,obgyn,10,10,1.0,133,29,21,14057.0,2.0,14055.0,5,13,70,0.19,1,0.19,0.1,22,1,0.05,52,0.7,1:3,Rehabilitation
2024-03-28,cardio,60,0,0.0,76,2,13,17491.0,7.0,17484.0,10,18,18,1.0,3,0.01,0.0,110,3,0.03,11,0.8,1:4,Child Health
2024-03-29,orthopedic,182,42,0.23,75,16,13,4101.0,14.0,4087.0,8,19,77,0.25,2,0.17,0.5,71,3,0.04,44,0.7,1:1,Cardiac Issues
2024-03-30,neurology,13,0,0.0,92,39,41,6843.0,15.0,6828.0,22,44,44,1.0,2,0.1,0.0,47,0,0.0,56,0.7,1:3,Prenatal
2024-03-31,oncology,199,35,0.18,103,13,28,19679.0,4.0,19675.0,3,26,74,0.35,4,0.12,0.5,89,3,0.03,33,0.9,1:4,Critical Care
2024-04-01,radiology,122,0,0.0,114,17,43,18089.0,12.0,18077.0,22,17,17,1.0,1,0.06,0.0,76,1,0.01,22,0.9,1:3,Critical Care
2024-04-02,pathology,41,0,0.0,40,17,15,6410.0,4.0,6406.0,8,48,54,0.89,1,0.19,0.0,127,2,0.02,51,0.9,1:2,Lab Tests
2024-04-03,anesthesiology,43,30,0.7,127,21,12,12443.0,11.0,12432.0,4,5,56,0.09,3,0.06,0.5,43,1,0.02,46,0.9,1:3,Joint Issues
2024-04-04,icu,101,16,0.16,37,19,29,4507.0,16.0,4491.0,21,14,49,0.29,4,0.12,0.3,96,0,0.0,39,0.8,1:3,Breathing Disorders
2024-04-05,psychiatry,104,0,0.0,13,7,50,14370.0,12.0,14358.0,9,60,63,0.95,4,0.2,0.0,95,3,0.03,20,0.8,1:3,Critical Care
2024-04-06,physical_therapy,81,0,0.0,147,38,6,14370.0,16.0,14354.0,13,54,55,0.98,3,0.18,0.0,88,2,0.02,32,0.8,1:1,Child Health
2024-04-07,resp_therapy,48,32,0.67,27,8,14,4406.0,14.0,4392.0,13,16,56,0.29,2,0.11,0.6,120,4,0.03,55,0.9,1:1,Accident
2024-04-08,nutrition_diet,163,0,0.0,56,13,57,3274.0,6.0,3268.0,6,24,24,1.0,0,0.2,0.0,111,2,0.02,37,0.8,1:4,Chronic Illness
2024-04-09,pharmacy,171,0,0.0,18,28,28,6637.0,5.0,6632.0,22,28,28,1.0,3,0.14,0.0,111,2,0.02,38,0.6,1:1,Cardiac Issues
2024-01-01,laboratory,191,0,0.0,38,2,52,4797.0,14.0,4783.0,18,35,35,1.0,2,0.04,0.0,131,1,0.01,24,0.9,1:3,Mental Health
2024-01-02,infection_control,127,10,0.08,101,11,20,15489.0,10.0,15479.0,7,40,61,0.66,4,0.08,0.2,114,3,0.03,54,0.9,1:3,Critical Care
2024-01-03,medical_records,12,0,0.0,73,24,23,16405.0,18.0,16387.0,9,27,31,0.87,3,0.07,0.0,42,2,0.05,12,0.9,1:1,Imaging
2024-01-04,admin,132,0,0.0,120,6,35,6972.0,3.0,6969.0,18,30,30,1.0,0,0.07,0.0,46,2,0.04,18,0.6,1:1,Critical Care
2024-01-05,security,59,24,0.41,133,26,15,9987.0,6.0,9981.0,17,10,60,0.17,1,0.15,0.4,89,1,0.01,17,0.6,1:3,Breathing Disorders
2024-01-06,emergency,21,0,0.0,119,7,10,9867.0,17.0,9850.0,7,47,47,1.0,3,0.12,0.0,128,0,0.0,56,0.6,1:3,Lab Tests
2024-01-07,internal_med,63,0,0.0,127,29,10,16180.0,8.0,16172.0,3,29,29,1.0,0,0.01,0.0,96,0,0.0,42,0.8,1:2,Chronic Illness
2024-01-08,surgery,142,0,0.0,109,19,36,18404.0,2.0,18402.0,22,22,38,0.58,0,0.18,0.0,69,2,0.03,43,0.6,1:4,Critical Care
2024-01-09,pediatric,66,0,0.0,40,6,43,19350.0,13.0,19337.0,24,60,60,1.0,3,0.06,0.0,143,3,0.02,18,0.7,1:1,Prenatal
2024-01-10,obgyn,154,0,0.0,90,13,52,4669.0,12.0,4657.0,24,13,13,1.0,2,0.2,0.0,38,1,0.03,26,0.6,1:4,Pre/Post Surgery
2024-01-11,cardio,121,0,0.0,55,39,17,19693.0,13.0,19680.0,11,47,64,0.73,3,0.19,0.0,20,0,0.0,50,0.6,1:3,Child Health
2024-01-12,orthopedic,56,3,0.05,58,2,7,18171.0,13.0,18158.0,23,32,37,0.86,4,0.19,0.1,59,0,0.0,10,0.9,1:4,Joint Issues
2024-01-13,neurology,160,0,0.0,51,13,45,10585.0,13.0,10572.0,7,13,13,1.0,0,0.16,0.0,41,4,0.1,49,0.9,1:1,Child Health
2024-01-14,oncology,94,0,0.0,121,4,39,4197.0,15.0,4182.0,24,31,31,1.0,0,0.04,0.0,131,2,0.02,14,0.5,1:1,Joint Issues
2024-01-15,radiology,151,0,0.0,36,6,42,13982.0,3.0,13979.0,8,54,54,1.0,1,0.11,0.0,59,3,0.05,39,0.8,1:4,Lab Tests
2024-01-16,pathology,75,0,0.0,97,37,21,8870.0,3.0,8867.0,5,67,76,0.88,0,0.04,0.0,57,1,0.02,20,0.5,1:1,Nervous System
2024-01-17,anesthesiology,84,0,0.0,130,28,7,16160.0,5.0,16155.0,8,61,75,0.81,1,0.05,0.0,67,0,0.0,37,0.5,1:2,Joint Issues
2024-01-18,icu,188,0,0.0,12,30,38,14023.0,17.0,14006.0,10,43,43,1.0,0,0.12,0.0,94,4,0.04,47,0.9,1:3,Chronic Illness
2024-01-19,psychiatry,112,0,0.0,69,7,16,5340.0,11.0,5329.0,8,60,64,0.94,0,0.01,0.0,126,2,0.02,26,0.9,1:3,Lab Tests
2024-01-20,physical_therapy,175,0,0.0,88,9,28,4111.0,14.0,4097.0,18,10,10,1.0,3,0.19,0.0,27,2,0.07,59,0.9,1:1,Accident
